Customer ID;Edad;Genero;Descripcion;Categoria;Fecha Compra;Unidades;PVP;Localizacion;Tamaño;Color;Temporada;Forma Envio;Metodo Pago;Frecuencia Compra
2805;65;Female;Hoodie;Clothing;10/05/2039;48;76;South Carolina;M;Cyan;Spring;Standard;Bank Transfer;Every 3 Months
2806;18;Female;Sunglasses;Accessories;12/05/2039;48;97;Nevada;S;Black;Fall;Standard;Cash;Quarterly
2807;45;Female;Blouse;Clothing;14/05/2039;50;39;South Carolina;L;Purple;Spring;Standard;Credit Card;Annually
2808;56;Female;Hoodie;Clothing;16/05/2039;10;100;Maryland;M;Charcoal;Spring;2-Day Shipping;Debit Card;Fortnightly
2809;49;Female;Skirt;Clothing;18/05/2039;45;62;Tennessee;M;Beige;Spring;Free Shipping;PayPal;Every 3 Months
2810;66;Female;Shorts;Clothing;20/05/2039;27;98;Arkansas;XL;Teal;Summer;Standard;Debit Card;Quarterly
2811;27;Female;Jeans;Clothing;22/05/2039;10;31;Arizona;M;Purple;Summer;Standard;Debit Card;Fortnightly
2812;69;Female;Jacket;Outerwear;24/05/2039;19;89;Ohio;M;Blue;Fall;Store Pickup;Credit Card;Quarterly
2813;66;Female;Hoodie;Clothing;26/05/2039;1;91;North Dakota;XL;Magenta;Fall;Store Pickup;Credit Card;Every 3 Months
2814;45;Female;Shirt;Clothing;28/05/2039;39;50;Vermont;S;Maroon;Summer;2-Day Shipping;Debit Card;Quarterly
2815;31;Female;T-shirt;Clothing;30/05/2039;14;32;Minnesota;L;Gold;Winter;Standard;Bank Transfer;Monthly
2816;33;Female;Blouse;Clothing;01/06/2039;40;67;Idaho;L;Black;Fall;Free Shipping;Venmo;Every 3 Months
2817;43;Female;Skirt;Clothing;03/06/2039;45;28;Maryland;M;Black;Spring;Free Shipping;Venmo;Weekly
2818;25;Female;Backpack;Accessories;05/06/2039;6;65;South Carolina;XL;Yellow;Winter;Standard;Venmo;Weekly
2819;46;Female;Shorts;Clothing;07/06/2039;12;73;California;M;Turquoise;Fall;Next Day Air;Debit Card;Annually
2820;67;Female;Shirt;Clothing;09/06/2039;19;27;Georgia;L;Lavender;Spring;Free Shipping;Cash;Monthly
2821;26;Female;Backpack;Accessories;11/06/2039;5;89;Vermont;L;Yellow;Summer;Free Shipping;Cash;Bi-Weekly
2822;35;Female;Shoes;Footwear;13/06/2039;37;72;Georgia;L;Olive;Summer;Standard;Venmo;Monthly
2823;61;Female;Skirt;Clothing;15/06/2039;33;37;New Jersey;S;Brown;Fall;Standard;PayPal;Quarterly
2824;26;Female;Dress;Clothing;17/06/2039;47;63;Utah;M;Olive;Summer;Standard;Debit Card;Bi-Weekly
2825;39;Female;Hat;Accessories;19/06/2039;49;90;Utah;M;Purple;Fall;Free Shipping;Debit Card;Quarterly
2826;69;Female;Handbag;Accessories;21/06/2039;28;62;North Carolina;M;Yellow;Winter;2-Day Shipping;Bank Transfer;Annually
2827;32;Female;Handbag;Accessories;23/06/2039;23;43;Florida;L;Brown;Fall;Express;Venmo;Annually
2828;20;Female;Blouse;Clothing;25/06/2039;11;96;Wisconsin;M;Magenta;Fall;Next Day Air;Bank Transfer;Bi-Weekly
2829;25;Female;Scarf;Accessories;27/06/2039;33;83;Tennessee;L;Lavender;Fall;Standard;PayPal;Quarterly
2830;56;Female;Jewelry;Accessories;29/06/2039;47;67;Arizona;XL;Teal;Fall;Next Day Air;Cash;Weekly
2831;63;Female;Skirt;Clothing;01/07/2039;13;90;Oregon;L;Cyan;Spring;Store Pickup;Venmo;Every 3 Months
2832;34;Female;Hoodie;Clothing;03/07/2039;4;53;Virginia;L;Pink;Winter;Express;Credit Card;Weekly
2833;29;Female;Scarf;Accessories;05/07/2039;40;37;Maryland;M;Magenta;Summer;Standard;PayPal;Quarterly
2834;43;Female;Jeans;Clothing;07/07/2039;19;56;Arkansas;M;Teal;Fall;Free Shipping;Cash;Monthly
2835;39;Female;Jacket;Outerwear;09/07/2039;17;43;Texas;M;Indigo;Fall;2-Day Shipping;Credit Card;Weekly
2836;33;Female;T-shirt;Clothing;11/07/2039;7;84;Vermont;S;Pink;Winter;Free Shipping;Venmo;Annually
2837;51;Female;Pants;Clothing;13/07/2039;21;50;Wyoming;M;Charcoal;Winter;2-Day Shipping;Cash;Bi-Weekly
2838;65;Female;Shoes;Footwear;15/07/2039;44;88;Alabama;M;Brown;Summer;Express;PayPal;Weekly
2839;51;Female;Jacket;Outerwear;17/07/2039;2;50;Maine;M;Blue;Fall;Free Shipping;Bank Transfer;Weekly
2840;70;Female;Scarf;Accessories;19/07/2039;30;80;South Dakota;L;Teal;Summer;Store Pickup;Bank Transfer;Monthly
2841;40;Female;T-shirt;Clothing;21/07/2039;41;47;West Virginia;L;Pink;Spring;Store Pickup;Cash;Annually
2842;19;Female;Dress;Clothing;23/07/2039;31;33;Ohio;XL;Magenta;Winter;2-Day Shipping;Cash;Weekly
2843;28;Female;Coat;Outerwear;25/07/2039;48;100;Arizona;L;Green;Fall;Standard;Debit Card;Quarterly
2844;51;Female;Sweater;Clothing;27/07/2039;41;26;Ohio;M;White;Summer;Store Pickup;Venmo;Weekly
2845;32;Female;Hat;Accessories;29/07/2039;42;79;New Mexico;M;Indigo;Summer;Standard;Venmo;Annually
2846;26;Female;Backpack;Accessories;31/07/2039;39;77;South Dakota;L;Lavender;Summer;Express;Debit Card;Every 3 Months
2847;50;Female;Socks;Clothing;02/08/2039;15;36;Oklahoma;XL;Black;Fall;Next Day Air;PayPal;Bi-Weekly
2848;68;Female;Jewelry;Accessories;04/08/2039;3;21;Connecticut;L;Charcoal;Winter;Free Shipping;PayPal;Every 3 Months
2849;33;Female;Boots;Footwear;06/08/2039;28;72;Wisconsin;L;Gray;Fall;Store Pickup;Bank Transfer;Quarterly
2850;56;Female;Coat;Outerwear;08/08/2039;27;25;New Hampshire;M;Gold;Spring;Express;PayPal;Bi-Weekly
2851;57;Female;Sweater;Clothing;10/08/2039;36;79;Nebraska;M;Silver;Spring;Store Pickup;Debit Card;Annually
2852;58;Female;Blouse;Clothing;12/08/2039;42;73;Nevada;L;Teal;Summer;Store Pickup;Debit Card;Monthly
2853;40;Female;Belt;Accessories;14/08/2039;30;71;New York;M;Magenta;Spring;Store Pickup;Venmo;Weekly
2854;37;Female;Hat;Accessories;16/08/2039;9;48;Pennsylvania;M;Magenta;Winter;Next Day Air;PayPal;Weekly
2855;36;Female;Sandals;Footwear;18/08/2039;25;28;Delaware;M;Beige;Fall;Store Pickup;Venmo;Monthly
2856;29;Female;Boots;Footwear;20/08/2039;33;95;Mississippi;S;Maroon;Winter;2-Day Shipping;PayPal;Quarterly
2857;65;Female;Jacket;Outerwear;22/08/2039;31;48;Iowa;M;Indigo;Winter;2-Day Shipping;Credit Card;Monthly
2858;44;Female;Dress;Clothing;24/08/2039;35;93;Utah;S;Maroon;Spring;Next Day Air;Debit Card;Monthly
2859;34;Female;Jeans;Clothing;26/08/2039;46;87;Maryland;L;Teal;Summer;2-Day Shipping;Bank Transfer;Monthly
2860;31;Female;Shorts;Clothing;28/08/2039;29;32;Utah;L;Yellow;Fall;Express;Bank Transfer;Annually
2861;28;Female;Shirt;Clothing;30/08/2039;49;38;Rhode Island;M;Gold;Spring;Next Day Air;Bank Transfer;Weekly
2862;66;Female;Coat;Outerwear;01/09/2039;27;54;Maryland;M;Teal;Fall;Free Shipping;Credit Card;Monthly
2863;68;Female;Coat;Outerwear;03/09/2039;5;75;Hawaii;S;Violet;Summer;Store Pickup;Bank Transfer;Every 3 Months
2864;37;Female;T-shirt;Clothing;05/09/2039;18;56;Connecticut;M;Yellow;Fall;2-Day Shipping;Venmo;Monthly
2865;58;Female;Sweater;Clothing;07/09/2039;31;43;Illinois;S;Maroon;Fall;Store Pickup;Venmo;Weekly
2866;28;Female;Skirt;Clothing;09/09/2039;27;97;California;M;Silver;Fall;Free Shipping;Cash;Fortnightly
2867;54;Female;Blouse;Clothing;11/09/2039;19;75;Connecticut;S;Violet;Summer;Free Shipping;Cash;Annually
2868;21;Female;Sneakers;Footwear;13/09/2039;33;55;Colorado;L;White;Summer;Next Day Air;Cash;Fortnightly
2869;45;Female;Backpack;Accessories;15/09/2039;42;49;Colorado;M;Black;Winter;Next Day Air;PayPal;Every 3 Months
2870;57;Female;Socks;Clothing;17/09/2039;16;58;Georgia;M;White;Summer;Standard;Bank Transfer;Weekly
2871;47;Female;Jewelry;Accessories;19/09/2039;49;34;North Dakota;M;Blue;Winter;Free Shipping;Debit Card;Every 3 Months
2872;46;Female;Shorts;Clothing;21/09/2039;40;43;Idaho;S;Black;Summer;2-Day Shipping;Venmo;Bi-Weekly
2873;63;Female;Jewelry;Accessories;23/09/2039;5;48;Connecticut;L;Olive;Fall;Next Day Air;Cash;Annually
2874;44;Female;Sweater;Clothing;25/09/2039;8;40;Montana;M;Teal;Spring;Free Shipping;Bank Transfer;Monthly
2875;36;Female;Shirt;Clothing;27/09/2039;2;29;Colorado;L;Silver;Summer;Standard;Debit Card;Annually
2876;24;Female;Pants;Clothing;29/09/2039;14;81;Kentucky;M;Pink;Fall;Free Shipping;Debit Card;Weekly
2877;65;Female;Hoodie;Clothing;01/10/2039;5;84;New Mexico;M;Charcoal;Spring;2-Day Shipping;Bank Transfer;Fortnightly
2878;32;Female;Socks;Clothing;03/10/2039;34;46;New Jersey;M;Silver;Summer;Standard;Venmo;Monthly
2879;63;Female;Dress;Clothing;05/10/2039;13;86;California;L;Turquoise;Summer;Next Day Air;Bank Transfer;Annually
2880;62;Female;Blouse;Clothing;07/10/2039;31;57;North Dakota;XL;Turquoise;Winter;Free Shipping;Venmo;Annually
2881;19;Female;Skirt;Clothing;09/10/2039;43;61;Florida;L;Beige;Winter;Store Pickup;PayPal;Quarterly
2882;38;Female;Backpack;Accessories;11/10/2039;6;90;Texas;M;Cyan;Winter;Free Shipping;Bank Transfer;Annually
2883;59;Female;Blouse;Clothing;13/10/2039;23;51;Oklahoma;L;Gold;Winter;Store Pickup;Credit Card;Bi-Weekly
2884;22;Female;Socks;Clothing;15/10/2039;10;48;Rhode Island;XL;Silver;Spring;Standard;PayPal;Weekly
2885;55;Female;Boots;Footwear;17/10/2039;47;50;Arkansas;M;Purple;Summer;2-Day Shipping;Credit Card;Every 3 Months
2886;29;Female;Backpack;Accessories;19/10/2039;14;82;Nevada;M;Yellow;Summer;Next Day Air;Credit Card;Bi-Weekly
2887;42;Female;Hat;Accessories;21/10/2039;29;33;Utah;L;Blue;Spring;Free Shipping;PayPal;Weekly
2888;23;Female;Sandals;Footwear;23/10/2039;12;28;Kentucky;L;Blue;Winter;Express;Cash;Bi-Weekly
2889;70;Female;Hoodie;Clothing;25/10/2039;25;42;Wisconsin;L;Green;Spring;2-Day Shipping;Debit Card;Quarterly
2890;64;Female;Sunglasses;Accessories;27/10/2039;21;43;Minnesota;M;Charcoal;Fall;Store Pickup;Venmo;Annually
2891;39;Female;Jeans;Clothing;29/10/2039;23;55;North Dakota;M;Violet;Winter;Free Shipping;Credit Card;Monthly
2892;47;Female;T-shirt;Clothing;31/10/2039;10;73;Ohio;XL;Black;Winter;Free Shipping;PayPal;Monthly
2893;22;Female;Dress;Clothing;02/11/2039;47;39;Nevada;M;Teal;Spring;Standard;Credit Card;Monthly
2894;69;Female;Belt;Accessories;04/11/2039;44;20;Kentucky;S;Orange;Spring;Free Shipping;Debit Card;Every 3 Months
2895;35;Female;Jewelry;Accessories;06/11/2039;41;32;Kentucky;S;Brown;Spring;Standard;Venmo;Annually
2896;56;Female;Hoodie;Clothing;08/11/2039;29;86;Montana;L;Green;Summer;Standard;Bank Transfer;Monthly
2897;30;Female;Blouse;Clothing;10/11/2039;2;91;Delaware;M;Silver;Summer;Free Shipping;Venmo;Every 3 Months
2898;43;Female;Jacket;Outerwear;12/11/2039;2;59;Montana;L;Violet;Fall;Free Shipping;Cash;Fortnightly
2899;23;Female;Sneakers;Footwear;14/11/2039;29;33;New Jersey;XL;Peach;Summer;Express;Credit Card;Annually
2900;50;Female;Boots;Footwear;16/11/2039;22;64;Nebraska;M;Gold;Spring;2-Day Shipping;Bank Transfer;Fortnightly
2901;41;Female;Blouse;Clothing;18/11/2039;23;67;Maryland;XL;Violet;Winter;Standard;Cash;Bi-Weekly
2902;41;Female;Blouse;Clothing;20/11/2039;46;43;Alabama;L;Olive;Winter;Free Shipping;Credit Card;Quarterly
2903;27;Female;Boots;Footwear;22/11/2039;19;32;North Carolina;S;Orange;Spring;Standard;PayPal;Bi-Weekly
2904;38;Female;Scarf;Accessories;24/11/2039;24;39;Delaware;S;Teal;Spring;2-Day Shipping;Credit Card;Every 3 Months
2905;41;Female;Sandals;Footwear;26/11/2039;43;41;Iowa;M;Gray;Spring;2-Day Shipping;Venmo;Monthly
2906;58;Female;Sunglasses;Accessories;28/11/2039;14;53;New York;L;Black;Winter;Standard;Debit Card;Fortnightly
2907;58;Female;Coat;Outerwear;30/11/2039;7;27;Virginia;M;Indigo;Spring;Standard;Venmo;Annually
2908;19;Female;Sunglasses;Accessories;02/12/2039;50;82;Maryland;XL;Lavender;Summer;Next Day Air;PayPal;Bi-Weekly
2909;43;Female;Blouse;Clothing;04/12/2039;15;87;Texas;M;Beige;Winter;Store Pickup;Debit Card;Every 3 Months
2910;27;Female;Backpack;Accessories;06/12/2039;40;78;Louisiana;M;Indigo;Winter;Next Day Air;Credit Card;Every 3 Months
2911;32;Female;Belt;Accessories;08/12/2039;41;32;Mississippi;M;Blue;Summer;Store Pickup;Credit Card;Monthly
2912;28;Female;Socks;Clothing;10/12/2039;34;38;Ohio;XL;Orange;Fall;Next Day Air;Venmo;Quarterly
2913;48;Female;Shoes;Footwear;12/12/2039;27;37;Oregon;M;Yellow;Winter;Standard;Cash;Bi-Weekly
2914;43;Female;Coat;Outerwear;14/12/2039;12;83;Wyoming;L;Cyan;Winter;Express;Cash;Every 3 Months
2915;45;Female;Sweater;Clothing;16/12/2039;1;72;Pennsylvania;M;Yellow;Fall;Express;Debit Card;Bi-Weekly
2916;26;Female;Shirt;Clothing;18/12/2039;39;30;Oregon;M;Cyan;Fall;Express;Debit Card;Bi-Weekly
2917;62;Female;Shorts;Clothing;20/12/2039;13;66;Oklahoma;M;Green;Winter;Express;Credit Card;Bi-Weekly
2918;58;Female;Shirt;Clothing;22/12/2039;50;45;Colorado;XL;White;Winter;Store Pickup;Venmo;Annually
2919;19;Female;Sunglasses;Accessories;24/12/2039;36;73;New York;S;Black;Fall;Free Shipping;Cash;Weekly
2920;64;Female;Shoes;Footwear;26/12/2039;31;67;Minnesota;L;Charcoal;Winter;Standard;Debit Card;Monthly
2921;33;Female;Sunglasses;Accessories;28/12/2039;3;72;Texas;XL;Brown;Spring;Free Shipping;Debit Card;Bi-Weekly
2922;20;Female;Handbag;Accessories;30/12/2039;11;24;Wisconsin;M;Cyan;Fall;Standard;Cash;Fortnightly
2923;45;Female;Sunglasses;Accessories;01/01/2040;16;68;Kentucky;L;Beige;Winter;Express;PayPal;Quarterly
2924;28;Female;Shirt;Clothing;03/01/2040;12;70;Pennsylvania;M;Magenta;Spring;2-Day Shipping;Cash;Quarterly
2925;47;Female;Shirt;Clothing;05/01/2040;37;64;Rhode Island;L;Indigo;Winter;Free Shipping;Debit Card;Every 3 Months
2926;54;Female;Sweater;Clothing;07/01/2040;43;91;Illinois;M;Maroon;Spring;Store Pickup;Credit Card;Every 3 Months
2927;64;Female;Handbag;Accessories;09/01/2040;9;82;Maryland;M;Gray;Winter;2-Day Shipping;Cash;Weekly
2928;45;Female;Shirt;Clothing;11/01/2040;15;24;Missouri;M;Black;Summer;Express;Venmo;Bi-Weekly
2929;40;Female;Jewelry;Accessories;13/01/2040;17;80;Alabama;L;Yellow;Spring;Store Pickup;Credit Card;Weekly
2930;31;Female;Socks;Clothing;15/01/2040;42;53;Maine;XL;White;Winter;Next Day Air;Venmo;Fortnightly
2931;38;Female;T-shirt;Clothing;17/01/2040;14;50;Mississippi;M;Orange;Spring;Free Shipping;Venmo;Monthly
2932;36;Female;Jewelry;Accessories;19/01/2040;49;31;Alabama;M;Magenta;Fall;2-Day Shipping;Credit Card;Bi-Weekly
2933;65;Female;Backpack;Accessories;21/01/2040;3;88;Alaska;L;Black;Spring;Express;PayPal;Quarterly
2934;27;Female;Hat;Accessories;23/01/2040;28;52;Illinois;M;Brown;Summer;Standard;Venmo;Monthly
2935;38;Female;Gloves;Accessories;25/01/2040;41;22;Idaho;M;Orange;Fall;Next Day Air;Bank Transfer;Quarterly
2936;58;Female;Sneakers;Footwear;27/01/2040;11;27;North Carolina;XL;Gray;Spring;Standard;Venmo;Weekly
2937;31;Female;Skirt;Clothing;29/01/2040;46;34;Washington;M;White;Spring;Express;PayPal;Weekly
2938;28;Female;Handbag;Accessories;31/01/2040;15;39;West Virginia;M;White;Spring;2-Day Shipping;Credit Card;Weekly
2939;28;Female;Sunglasses;Accessories;02/02/2040;15;53;Maine;M;Violet;Fall;Standard;Cash;Monthly
2940;32;Female;Sweater;Clothing;04/02/2040;34;46;Kentucky;M;Beige;Winter;Express;Venmo;Weekly
2941;61;Female;Handbag;Accessories;06/02/2040;13;85;Massachusetts;L;Beige;Summer;Next Day Air;Cash;Monthly
2942;38;Female;Skirt;Clothing;08/02/2040;27;86;Pennsylvania;L;Purple;Spring;Free Shipping;PayPal;Monthly
2943;54;Female;Socks;Clothing;10/02/2040;37;63;Hawaii;M;Brown;Summer;Free Shipping;Bank Transfer;Weekly
2944;29;Female;Shirt;Clothing;12/02/2040;37;44;Virginia;M;Orange;Spring;Standard;Credit Card;Monthly
2945;50;Female;Sneakers;Footwear;14/02/2040;4;95;New York;XL;Cyan;Summer;Free Shipping;Venmo;Every 3 Months
2946;32;Female;Belt;Accessories;16/02/2040;1;49;Delaware;M;Charcoal;Summer;Free Shipping;Credit Card;Every 3 Months
2947;38;Female;Pants;Clothing;18/02/2040;29;77;Hawaii;L;Purple;Spring;Free Shipping;Bank Transfer;Quarterly
2948;52;Female;Jewelry;Accessories;20/02/2040;50;63;Nebraska;L;Peach;Spring;Standard;Venmo;Annually
2949;61;Female;Pants;Clothing;22/02/2040;38;83;Vermont;M;Violet;Winter;Standard;Debit Card;Bi-Weekly
2950;25;Female;Jewelry;Accessories;24/02/2040;15;93;Iowa;M;Peach;Spring;Store Pickup;PayPal;Annually
2951;22;Female;Jeans;Clothing;26/02/2040;44;91;Iowa;S;Maroon;Winter;2-Day Shipping;Debit Card;Every 3 Months
2952;47;Female;Scarf;Accessories;28/02/2040;14;99;Arkansas;L;Maroon;Fall;Free Shipping;Cash;Weekly
2953;50;Female;Belt;Accessories;01/03/2040;5;24;Alabama;M;Peach;Spring;Next Day Air;Debit Card;Monthly
2954;45;Female;Dress;Clothing;03/03/2040;11;82;Maryland;M;Silver;Summer;Next Day Air;Credit Card;Annually
2955;33;Female;T-shirt;Clothing;05/03/2040;15;28;South Dakota;M;Indigo;Winter;Express;Credit Card;Annually
2956;42;Female;Boots;Footwear;07/03/2040;46;67;Vermont;M;Silver;Winter;Free Shipping;Credit Card;Annually
2957;52;Female;Dress;Clothing;09/03/2040;30;88;Montana;M;Olive;Fall;Standard;Venmo;Monthly
2958;69;Female;Jewelry;Accessories;11/03/2040;2;70;South Dakota;S;Gray;Fall;Standard;Cash;Annually
2959;55;Female;Skirt;Clothing;13/03/2040;28;100;Ohio;M;Black;Summer;Standard;PayPal;Monthly
2960;38;Female;Handbag;Accessories;15/03/2040;9;28;Texas;L;Maroon;Summer;Free Shipping;PayPal;Quarterly
2961;57;Female;Coat;Outerwear;17/03/2040;47;48;Indiana;S;Olive;Spring;Standard;Credit Card;Weekly
2962;33;Female;Hoodie;Clothing;19/03/2040;21;43;New Hampshire;S;Gold;Fall;Free Shipping;Debit Card;Bi-Weekly
2963;57;Female;Pants;Clothing;21/03/2040;42;40;California;L;Pink;Fall;Express;Credit Card;Every 3 Months
2964;52;Female;Boots;Footwear;23/03/2040;28;97;Maine;M;Brown;Spring;Free Shipping;Credit Card;Weekly
2965;44;Female;Coat;Outerwear;25/03/2040;13;25;Ohio;S;White;Fall;2-Day Shipping;Venmo;Fortnightly
2966;48;Female;Scarf;Accessories;27/03/2040;25;45;Delaware;M;Blue;Summer;Standard;PayPal;Fortnightly
2967;52;Female;Boots;Footwear;29/03/2040;38;49;Oklahoma;L;Orange;Fall;Store Pickup;Debit Card;Every 3 Months
2968;34;Female;Sneakers;Footwear;31/03/2040;40;36;Indiana;L;Silver;Summer;Free Shipping;Venmo;Annually
2969;26;Female;Sweater;Clothing;02/04/2040;25;48;South Carolina;S;Gray;Fall;Express;Cash;Every 3 Months
2970;36;Female;Belt;Accessories;04/04/2040;20;62;Vermont;S;Blue;Fall;Next Day Air;Cash;Every 3 Months
2971;24;Female;Jewelry;Accessories;06/04/2040;44;74;Kansas;M;White;Winter;Free Shipping;Credit Card;Bi-Weekly
2972;30;Female;Handbag;Accessories;08/04/2040;9;100;Utah;L;Yellow;Fall;Next Day Air;PayPal;Every 3 Months
2973;31;Female;Jacket;Outerwear;10/04/2040;11;39;New York;S;Indigo;Fall;Free Shipping;Venmo;Every 3 Months
2974;25;Female;Boots;Footwear;12/04/2040;3;65;Indiana;M;Blue;Summer;Store Pickup;Bank Transfer;Fortnightly
2975;57;Female;Sneakers;Footwear;14/04/2040;34;99;Tennessee;XL;Peach;Summer;Store Pickup;Credit Card;Weekly
2976;61;Female;Scarf;Accessories;16/04/2040;48;68;Georgia;XL;Lavender;Winter;2-Day Shipping;Cash;Every 3 Months
2977;30;Female;Coat;Outerwear;18/04/2040;28;97;Nebraska;M;Silver;Summer;Express;Cash;Fortnightly
2978;38;Female;Shorts;Clothing;20/04/2040;20;47;Washington;L;Gold;Winter;Standard;Venmo;Annually
2979;53;Female;Shorts;Clothing;22/04/2040;49;56;Idaho;S;Cyan;Spring;Free Shipping;Bank Transfer;Fortnightly
2980;31;Female;Jeans;Clothing;24/04/2040;14;91;Louisiana;L;Olive;Fall;Next Day Air;PayPal;Weekly
2981;70;Female;Gloves;Accessories;26/04/2040;9;93;New Jersey;L;Teal;Fall;2-Day Shipping;Bank Transfer;Monthly
2982;21;Female;Pants;Clothing;28/04/2040;37;36;Delaware;L;Pink;Winter;Standard;Venmo;Annually
2983;33;Female;Dress;Clothing;30/04/2040;4;45;Wisconsin;M;Orange;Summer;Store Pickup;Credit Card;Weekly
2984;60;Female;Pants;Clothing;02/05/2040;1;44;West Virginia;M;Charcoal;Winter;2-Day Shipping;Credit Card;Quarterly
2985;45;Female;Gloves;Accessories;04/05/2040;36;32;Texas;L;Red;Spring;2-Day Shipping;Debit Card;Bi-Weekly
2986;46;Female;Belt;Accessories;06/05/2040;21;36;Hawaii;S;Teal;Summer;Express;Cash;Bi-Weekly
2987;62;Female;Belt;Accessories;08/05/2040;16;85;Arizona;S;Silver;Summer;2-Day Shipping;Credit Card;Monthly
2988;63;Female;Skirt;Clothing;10/05/2040;42;36;Louisiana;L;Black;Winter;Store Pickup;Cash;Monthly
2989;69;Female;Socks;Clothing;12/05/2040;31;55;Nevada;S;Pink;Spring;2-Day Shipping;Debit Card;Monthly
2990;46;Female;Belt;Accessories;14/05/2040;6;20;Rhode Island;XL;Teal;Summer;2-Day Shipping;Credit Card;Weekly
2991;69;Female;Shirt;Clothing;16/05/2040;24;91;Illinois;M;Teal;Fall;Free Shipping;Venmo;Monthly
2992;66;Female;Dress;Clothing;18/05/2040;7;71;Utah;L;Green;Summer;Standard;PayPal;Bi-Weekly
2993;41;Female;Socks;Clothing;20/05/2040;25;64;North Dakota;M;Charcoal;Spring;Store Pickup;Venmo;Weekly
2994;32;Female;Jacket;Outerwear;22/05/2040;18;21;Kansas;L;Indigo;Spring;Free Shipping;Cash;Bi-Weekly
2995;69;Female;Sweater;Clothing;24/05/2040;14;100;Nevada;S;White;Winter;Store Pickup;Bank Transfer;Quarterly
2996;29;Female;Jeans;Clothing;26/05/2040;42;96;Virginia;M;Orange;Summer;Standard;Debit Card;Bi-Weekly
2997;70;Female;Jewelry;Accessories;28/05/2040;6;91;Utah;M;White;Spring;Express;Venmo;Every 3 Months
2998;41;Female;Sweater;Clothing;30/05/2040;14;40;Idaho;S;Yellow;Spring;Next Day Air;Venmo;Every 3 Months
2999;31;Female;Hoodie;Clothing;01/06/2040;30;53;Alaska;M;Red;Summer;Express;Debit Card;Quarterly
3000;31;Female;Sunglasses;Accessories;03/06/2040;10;48;New Hampshire;S;Charcoal;Winter;Standard;Cash;Monthly
3001;57;Female;Sandals;Footwear;05/06/2040;7;70;Ohio;M;Lavender;Winter;Express;PayPal;Weekly
3002;29;Female;Coat;Outerwear;07/06/2040;28;29;Montana;L;Charcoal;Summer;Express;Credit Card;Quarterly
3003;70;Female;Belt;Accessories;09/06/2040;19;29;Louisiana;M;Maroon;Fall;Next Day Air;Bank Transfer;Quarterly
3004;51;Female;Blouse;Clothing;11/06/2040;13;53;Oregon;M;Brown;Fall;Express;Credit Card;Every 3 Months
3005;45;Female;Skirt;Clothing;13/06/2040;23;79;Arizona;M;Lavender;Winter;Store Pickup;Venmo;Fortnightly
3006;18;Female;Shorts;Clothing;15/06/2040;5;65;Alaska;XL;Brown;Spring;Express;Venmo;Weekly
3007;37;Female;Dress;Clothing;17/06/2040;17;99;Utah;M;Olive;Summer;Store Pickup;Venmo;Bi-Weekly
3008;23;Female;Sunglasses;Accessories;19/06/2040;31;60;New York;L;Lavender;Winter;Next Day Air;Venmo;Weekly
3009;39;Female;Shoes;Footwear;21/06/2040;19;86;New Mexico;M;Gold;Winter;Free Shipping;PayPal;Weekly
3010;62;Female;Belt;Accessories;23/06/2040;8;73;Louisiana;M;Silver;Winter;Free Shipping;Venmo;Fortnightly
3011;70;Female;Belt;Accessories;25/06/2040;15;45;Ohio;M;Violet;Winter;Free Shipping;Credit Card;Annually
3012;20;Female;Belt;Accessories;27/06/2040;18;70;Nevada;S;Brown;Summer;Next Day Air;Credit Card;Every 3 Months
3013;42;Female;Belt;Accessories;29/06/2040;16;65;Idaho;M;Teal;Fall;Standard;PayPal;Annually
3014;41;Female;Skirt;Clothing;01/07/2040;13;55;Arizona;L;Peach;Summer;Store Pickup;Cash;Monthly
3015;24;Female;T-shirt;Clothing;03/07/2040;38;65;Utah;M;Maroon;Spring;Express;PayPal;Every 3 Months
3016;37;Female;Scarf;Accessories;05/07/2040;27;21;Wyoming;XL;Lavender;Spring;Express;Bank Transfer;Bi-Weekly
3017;30;Female;Blouse;Clothing;07/07/2040;31;26;Indiana;L;Lavender;Summer;Store Pickup;Bank Transfer;Quarterly
3018;58;Female;Sunglasses;Accessories;09/07/2040;24;71;Wisconsin;S;Purple;Summer;Next Day Air;Cash;Bi-Weekly
3019;43;Female;Boots;Footwear;11/07/2040;21;41;Texas;M;Green;Summer;Free Shipping;Debit Card;Bi-Weekly
3020;19;Female;Jacket;Outerwear;13/07/2040;15;44;Utah;M;Yellow;Winter;2-Day Shipping;PayPal;Annually
3021;23;Female;Jeans;Clothing;15/07/2040;48;81;Arkansas;S;Charcoal;Fall;Store Pickup;Venmo;Every 3 Months
3022;65;Female;Sunglasses;Accessories;17/07/2040;47;77;Pennsylvania;S;Blue;Summer;2-Day Shipping;Cash;Quarterly
3023;58;Female;Sandals;Footwear;19/07/2040;23;26;Georgia;M;Lavender;Fall;Free Shipping;PayPal;Weekly
3024;50;Female;Backpack;Accessories;21/07/2040;4;31;Indiana;M;Brown;Summer;Express;PayPal;Quarterly
3025;67;Female;Blouse;Clothing;23/07/2040;47;82;Idaho;S;White;Spring;Free Shipping;Credit Card;Every 3 Months
3026;40;Female;Shoes;Footwear;25/07/2040;7;60;Montana;XL;Green;Summer;Store Pickup;PayPal;Monthly
